recording_date,anno.res_index_label,code,drivers,cell_name,patched_cell_container,63x_call
2018-02-19,0.4586377,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376198.04.01.01,P9S4_180219_401_A01,
2018-02-19,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376198.05.01.01,P9S4_180219_402_A01,63x go
2018-02-19,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-376066.03.01.01,P9S4_180219_403_A01,63x go
2018-02-19,0.802691097,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-376066.03.01.02,P9S4_180219_404_A01,63x no go
2018-02-19,0.7455432,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-376066.04.01.01,P9S4_180219_405_A01,
2018-02-26,0.7611114,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376202.02.02.01,P1S4_180226_001_A01,63x go
2018-02-26,0.5623512,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377309.03.01.01,P1S4_180226_002_A01,
2018-02-26,0.4586377,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377309.03.01.02,P1S4_180226_003_A01,
2018-02-26,0.3299751,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377309.03.01.03,P1S4_180226_004_A01,
2018-02-26,0.5704406,mIVSCC-MET,Slc17a6-IRES-Cre,Slc17a6-IRES-Cre;Ai14-376995.02.02.01,P2S4_180226_051_A01,
2018-02-26,0.863473368,mIVSCC-MET,Slc17a6-IRES-Cre,Slc17a6-IRES-Cre;Ai14-376995.02.02.02,P2S4_180226_052_A01,63x no go
2018-02-26,0.889103443,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376202.03.02.01,P8S4_180226_351_A01,63x no go
2018-02-26,0.4586377,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376202.03.02.02,P8S4_180226_352_A01,
2018-02-26,0.802691097,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377309.05.02.01,P8S4_180226_353_A01,63x no go
2018-02-26,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377309.05.02.02,P8S4_180226_354_A01,63x no go
2018-02-26,0.5232147,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376202.02.01.01,P9S4_180226_401_A01,
2018-02-26,1.0,mIVSCC-MET,Slc17a6-IRES-Cre,Slc17a6-IRES-Cre;Ai14-376995.04.02.01,PAS4_180226_451_A01,
2018-02-26,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377309.06.02.01,PAS4_180226_452_A01,63x go
2018-02-26,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377309.06.01.01,PAS4_180226_453_A01,63x no go
2018-02-26,0.863473368,mIVSCC-MET,Slc17a6-IRES-Cre,Slc17a6-IRES-Cre;Ai14-376995.03.02.01,PBS4_180226_501_A01,63x no go
2018-02-26,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377309.04.02.01,PBS4_180226_502_A01,63x no go
2018-02-26,0.1320031,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377309.04.02.02,PBS4_180226_503_A01,
2018-02-26,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377309.03.02.01,PBS4_180226_504_A01,63x no go
2018-02-27,0.4831407,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376204.03.01.01,P1S4_180227_001_A01,
2018-02-27,0.802691097,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377310.04.01.01,P1S4_180227_002_A01,
2018-02-27,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376204.04.01.01,P2S4_180227_051_A01,63x no go
2018-02-27,0.802691097,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377310.04.02.01,P2S4_180227_052_A01,63x no go
2018-02-27,0.6885784,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377313.05.01.01,P2S4_180227_053_A01,
2018-02-27,0.802691097,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377313.03.01.01,P2S4_180227_054_A01,63x no go
2018-02-27,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376204.03.02.01,P8S4_180227_351_A01,63x no go
2018-02-27,0.4586377,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376204.03.02.02,P8S4_180227_352_A01,
2018-02-27,0.872647965,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376204.03.02.03,P8S4_180227_353_A01,63x go
2018-02-27,0.5623512,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377313.04.02.01,P8S4_180227_354_A01,
2018-02-27,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377313.04.02.02,P8S4_180227_355_A01,63x no go
2018-02-27,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377313.05.02.01,P8S4_180227_356_A01,63x go
2018-02-27,0.5704406,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376204.05.01.01,P9S4_180227_401_A01,
2018-02-27,0.7505919,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376204.05.01.02,P9S4_180227_402_A01,
2018-02-27,0.4586377,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377313.04.01.01,P9S4_180227_403_A01,
2018-02-27,0.84030195,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377313.04.01.02,P9S4_180227_404_A01,63x no go
2018-02-27,0.7244022,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377313.06.01.01,P9S4_180227_405_A01,
2018-02-27,0.3299751,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376204.05.02.01,PAS4_180227_451_A01,
2018-02-27,0.79726097,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376204.05.02.02,PAS4_180227_452_A01,63x no go
2018-02-27,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377310.05.02.01,PAS4_180227_453_A01,63x no go
2018-02-27,0.802691097,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377310.05.01.01,PAS4_180227_454_A01,63x no go
2018-02-27,0.889103443,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376204.04.02.01,PBS4_180227_501_A01,63x no go
2018-02-27,0.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376204.04.02.02,PBS4_180227_502_A01,
2018-02-27,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377310.06.02.01,PBS4_180227_503_A01,63x no go
2018-02-27,0.6885784,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377310.03.02.01,PBS4_180227_504_A01,
2018-02-27,0.4586377,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377310.03.02.02,PBS4_180227_505_A01,
2018-02-27,0.802691097,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377313.03.02.01,PBS4_180227_506_A01,
2018-02-28,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377316.03.01.01,P1S4_180228_001_A01,63x no go
2018-02-28,0.5623512,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377316.03.01.02,P1S4_180228_002_A01,
2018-02-28,0.3299751,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377316.03.01.03,P1S4_180228_003_A01,
2018-02-28,0.890240235,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376205.04.01.01,P2S4_180228_051_A01,63x go
2018-02-28,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376205.04.01.02,P2S4_180228_052_A01,63x go
2018-02-28,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377316.05.01.01,P2S4_180228_053_A01,63x no go
2018-03-07,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-378108.02.02.01,P8S4_180307_353_A01,63x go
2018-03-07,0.4586377,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-378262.05.02.01,P8S4_180307_354_A01,
2018-03-07,0.7848871,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-378262.05.02.02,P8S4_180307_355_A01,63x go
2018-03-07,0.7848871,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-378262.04.01.01,P8S4_180307_356_A01,63x go
2018-03-07,0.1320031,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-378262.06.02.01,P8S4_180307_357_A01,
2018-03-07,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-378108.04.01.01,P9S4_180307_401_A01,63x go
2018-03-07,0.1320031,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378387.03.01.01,P9S4_180307_402_A01,
2018-03-07,0.3299751,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378387.04.01.01,P9S4_180307_403_A01,
2018-03-07,0.1320031,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-377304.05.02.01,PAS4_180307_451_A01,
2018-03-07,0.0,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-377304.05.01.01,PAS4_180307_452_A01,
2018-03-07,0.6885784,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-378108.03.02.01,PBS4_180307_501_A01,
2018-03-07,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-378108.03.02.02,PBS4_180307_502_A01,
2018-03-07,0.912283928,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378387.05.01.01,PBS4_180307_503_A01,63x no go
2018-03-07,1.0,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-378262.03.02.01,PBS4_180307_504_A01,
2018-03-07,0.3299751,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-378262.03.02.02,PBS4_180307_505_A01,
2018-03-07,0.7455432,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-377304.03.01.01,PBS4_180307_506_A01,
2018-03-09,0.3299751,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378388.04.01.01,P1S4_180309_001_A01,
2018-03-09,0.0,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378388.04.01.02,P1S4_180309_002_A01,
2018-03-09,0.0,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378388.04.02.01,P8S4_180309_351_A01,
2018-03-09,1.0,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378388.04.02.02,P8S4_180309_352_A01,63x go
2018-03-09,1.0,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378388.03.02.01,P8S4_180309_353_A01,63x go
2018-03-09,0.912283928,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378388.03.02.02,P8S4_180309_354_A01,63x go
2018-03-12,0.5704406,mIVSCC-MET,Chrna2-Cre_OE25,Chrna2-Cre_OE25;Ai14-379134.05.01.01,P1S4_180312_001_A01,
2018-03-12,0.5232147,mIVSCC-MET,Chrna2-Cre_OE25,Chrna2-Cre_OE25;Ai14-379134.05.01.02,P1S4_180312_002_A01,
2018-03-12,0.3299751,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-379873.05.01.01,P2S4_180312_051_A01,
2018-03-12,0.3299751,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-379873.05.01.02,P2S4_180312_052_A01,
2018-03-12,1.0,mIVSCC-MET,Chrna2-Cre_OE25,Chrna2-Cre_OE25;Ai14-379134.03.02.01,P8S4_180312_351_A01,63x go
2018-03-12,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-379873.04.02.01,P8S4_180312_352_A01,63x go
2018-03-12,0.3299751,mIVSCC-MET,Chrna2-Cre_OE25,Chrna2-Cre_OE25;Ai14-379134.03.01.01,P9S4_180312_401_A01,
2018-03-12,0.4586377,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-379873.06.02.01,PAS4_180312_451_A01,
2018-03-12,1.0,mIVSCC-MET,Chrna2-Cre_OE25,Chrna2-Cre_OE25;Ai14-379134.04.02.01,PBS4_180312_501_A01,63x go
2018-03-12,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-379873.03.02.01,PBS4_180312_502_A01,63x no go
2018-03-12,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-379873.03.02.02,PBS4_180312_503_A01,63x no go
2018-03-12,0.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-379873.05.02.01,PBS4_180312_504_A01,
2018-03-13,0.0,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.03.01.01,P1S4_180313_001_A01,
2018-03-13,0.4586377,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.03.01.02,P1S4_180313_002_A01,63x go
2018-03-13,1.0,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.03.01.03,P1S4_180313_003_A01,63x go
2018-03-13,0.880454162,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.06.01.01,P2S4_180313_051_A01,63x no go
2018-03-13,1.0,mIVSCC-MET,Nr5a1-Cre,Nr5a1-Cre;Ai14-380238.02.02.01,P2S4_180313_052_A01,63x no go
2018-03-13,1.0,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.04.02.02,P8S4_180313_351_A01,
2018-03-13,0.7611114,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.04.02.01,P8S4_180313_352_A01,63x go
2018-03-13,1.0,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.03.02.01,P8S4_180313_353_A01,63x go
2018-03-13,1.0,mIVSCC-MET,Nr5a1-Cre,Nr5a1-Cre;Ai14-380238.04.02.01,P8S4_180313_354_A01,
2018-03-13,0.880454162,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.04.01.01,P9S4_180313_401_A01,63x no go
2018-03-13,1.0,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.04.01.02,P9S4_180313_402_A01,63x go
2018-03-13,1.0,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.05.01.01,P9S4_180313_403_A01,63x no go
2018-03-13,0.880454162,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.05.01.02,P9S4_180313_404_A01,
2018-03-13,0.3299751,mIVSCC-MET,Nr5a1-Cre,Nr5a1-Cre;Ai14-380238.02.01.01,P9S4_180313_405_A01,
2018-03-13,0.808387381,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.05.02.01,PBS4_180313_501_A01,63x go
2018-03-13,1.0,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.02.01.01,PBS4_180313_502_A01,
2018-03-13,0.7848871,mIVSCC-MET,Npr3-IRES2-Cre Sst-IRES-FlpO,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.02.01.02,PBS4_180313_503_A01,63x no go
2018-02-28,0.4586377,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377316.05.01.02,P2S4_180228_054_A01,
2018-02-28,0.0,mIVSCC-MET,Slc17a6-IRES-Cre,Slc17a6-IRES-Cre;Ai14-376996.04.01.01,P2S4_180228_055_A01,
2018-02-28,0.4586377,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376205.04.02.01,P8S4_180228_351_A01,
2018-02-28,0.4586377,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376205.04.02.02,P8S4_180228_352_A01,
2018-02-28,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377316.04.02.01,P8S4_180228_353_A01,63x go
2018-02-28,0.7709121,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-377300.03.02.01,P8S4_180228_354_A01,
2018-02-28,0.0,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-377300.03.02.02,P8S4_180228_355_A01,
2018-02-28,0.7455432,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-377300.03.02.03,P8S4_180228_356_A01,
2018-02-28,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376205.03.01.01,P9S4_180228_401_A01,63x go
2018-02-28,0.1320031,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376205.03.01.02,P9S4_180228_402_A01,
2018-02-28,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377316.04.01.01,P9S4_180228_403_A01,63x go
2018-02-28,0.7032078,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377316.04.01.02,P9S4_180228_404_A01,
2018-02-28,0.883049697,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-377300.03.01.01,P9S4_180228_405_A01,63x no go
2018-02-28,0.7958965,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-377300.04.01.01,P9S4_180228_406_A01,63x go
2018-02-28,0.877796521,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376205.05.02.01,PAS4_180228_451_A01,63x no go
2018-02-28,0.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377316.05.02.01,PAS4_180228_452_A01,
2018-02-28,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377316.06.02.01,PAS4_180228_453_A01,63x no go
2018-02-28,0.0,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-377300.05.02.01,PAS4_180228_454_A01,
2018-02-28,0.79726097,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376205.05.01.01,PBS4_180228_501_A01,63x go
2018-02-28,0.5623512,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-377300.04.02.01,PBS4_180228_502_A01,
2018-02-28,1.0,mIVSCC-MET,Slc17a6-IRES-Cre,Slc17a6-IRES-Cre;Ai14-376996.04.02.01,PBS4_180228_503_A01,63x no go
2018-02-28,0.5232147,mIVSCC-MET,Slc17a6-IRES-Cre,Slc17a6-IRES-Cre;Ai14-376996.04.02.02,PBS4_180228_504_A01,
2018-02-28,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-378475.04.02.01,PBS4_180228_505_A01,
2018-03-02,0.7505919,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.05.01.01,P1S4_180302_001_A01,63x go
2018-03-02,0.1320031,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.05.01.02,P1S4_180302_002_A01,
2018-03-02,0.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.05.01.03,P1S4_180302_003_A01,
2018-03-02,0.7848871,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.04.02.01,P8S4_180302_351_A01,63x go
2018-03-02,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.04.02.02,P8S4_180302_352_A01,63x go
2018-03-02,0.7611114,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.04.02.03,P8S4_180302_353_A01,63x go
2018-03-02,0.889103443,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376837.04.02.01,P8S4_180302_354_A01,
2018-03-02,0.7848871,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376837.04.02.02,P8S4_180302_355_A01,63x go
2018-03-02,0.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376837.04.02.03,P8S4_180302_356_A01,
2018-03-02,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.04.01.01,P9S4_180302_401_A01,63x go
2018-03-02,0.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.04.01.02,P9S4_180302_402_A01,
2018-03-02,0.872342934,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377318.03.01.01,P9S4_180302_403_A01,63x go
2018-03-02,0.3299751,mIVSCC-MET,Ndnf-IRES2-dgCre,Ndnf-IRES2-dgCre;Ai14-377318.03.01.02,P9S4_180302_404_A01,
2018-03-02,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376837.04.01.01,P9S4_180302_405_A01,63x go
2018-03-02,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.06.02.01,PAS4_180302_451_A01,
2018-03-02,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.06.01.01,PAS4_180302_452_A01,63x go
2018-03-02,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.03.02.01,PBS4_180302_501_A01,63x go
2018-03-02,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376206.03.02.02,PBS4_180302_502_A01,63x go
2018-03-02,0.872647965,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-376837.03.02.01,PBS4_180302_503_A01,
2018-03-05,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-378110.03.01.01,P1S4_180305_001_A01,63x go
2018-03-05,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-378110.03.01.02,P1S4_180305_002_A01,63x go
2018-03-05,0.3299751,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-377369.04.01.01,P1S4_180305_003_A01,
2018-03-05,0.79726097,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378389.03.01.01,P1S4_180305_004_A01,63x go
2018-03-05,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-378110.04.01.01,P2S4_180305_051_A01,63x no go
2018-03-05,0.79726097,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378389.02.01.01,P2S4_180305_052_A01,63x no go
2018-03-05,1.0,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378389.03.02.01,P2S4_180305_053_A01,63x go
2018-03-05,0.0,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378389.03.02.02,P2S4_180305_054_A01,
2018-03-05,0.667564,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-378389.03.02.03,P2S4_180305_055_A01,
2018-03-05,0.6885784,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-378110.04.02.01,P8S4_180305_351_A01,
2018-03-05,0.802691097,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-378110.04.02.02,P8S4_180305_352_A01,63x no go
2018-03-05,1.0,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-377369.04.02.01,P8S4_180305_353_A01,63x go
2018-03-05,0.3299751,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-377369.05.02.01,P8S4_180305_354_A01,
2018-03-05,1.0,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-377369.05.02.02,P8S4_180305_355_A01,
